tourid	city	province	year	pos	promotion	real	cumreal	prevreport	planFaced	planMade	planMadeNm	age	on_seat_yr	center	edu
424	611000	61	2009	1	0	14.099998	13.83333	0	13	13	1	49	2.083333	0	1
425	610100	61	2010	1	0	14.5	14.46	0	13	13.8	1	56	4	1	1
425	610200	61	2010	1	1	15.599998	15.15	0	13	13.5	1	54	5.916667	0	1
425	610300	61	2010	1	0	14.400002	14.96667	0	13	14.5	1	53	2.416667	0	1
425	610400	61	2010	1	0	14.5	14.9	0	13	14.05	1	54	2.416667	0	1
425	610500	61	2010	1	1	15	14.83333	0	13	15.05	1	55	2.416667	0	1
425	610600	61	2010	1	1	13.599998	14.46	0	13	13	1	54	4.166667	0	1
425	610700	61	2010	1	0	15.099998	15.1	0	13	13	1	55	.5	0	1
425	610800	61	2010	1	1	18.300003	18.2	0	13	15	1	55	2.416667	1	1
425	610900	61	2010	1	0	15	15.03333	0	13	13.5	1	57	2.333333	0	1
425	611000	61	2010	1	0	14.900002	14.1	0	13	14	1	50	3.083333	0	1
426	610100	61	2011	1	1	13.800003	14.35	0	12	14	1	57	5	1	1
426	610200	61	2011	1	0	16	16	0	12	15	1	51	.5	0	1
426	610300	61	2011	1	0	14.5	14.85	0	12	14	1	54	3.416667	0	1
426	610400	61	2011	1	0	14.199997	14.725	0	12	13.5	1	55	3.416667	0	1
426	610500	61	2011	1	0	15	15	0	12	14.55	1	49	.5	0	1
426	610600	61	2011	1	0	11	11	1	12	13	1	55	.1666667	0	1
426	610700	61	2011	1	0	15.5	15.3	0	12	14	1	56	1.5	0	1
426	610800	61	2011	1	0	15	15	1	12	14	1	48	0	0	1
426	610900	61	2011	1	0	15.5	15.15	0	12	13.05	1	58	3.333333	0	1
426	611000	61	2011	1	0	15.099998	14.3	0	12	13.5	1	51	4.083333	0	1
427	610100	61	2012	1	0	11.8	11.8	1	13	13	1	56	.0833333	0	1
427	610200	61	2012	1	0	15.8	15.9	0	13	14.5	1	52	1.5	0	1
427	610300	61	2012	1	0	15.1	14.9	0	13	14.05	1	55	4.416667	0	1
427	610400	61	2012	1	1	14.5	14.68	0	13	13.5	1	56	4.416667	0	1
427	610500	61	2012	1	1	14.5	14.75	0	13	14	1	50	1.5	0	1
427	610600	61	2012	1	0	10.5	10.75	0	13	13	1	56	1.166667	0	1
427	610700	61	2012	1	0	15.2	15.26667	0	13	13	1	57	2.5	0	1
427	610800	61	2012	1	0	12	13.5	0	13	13	1	49	1	0	1
427	610900	61	2012	1	0	15.2	15.2	0	13	13.55	1	46	.5833333	1	1
427	611000	61	2012	1	0	14.8	14.38333	0	13	13.5	1	52	5.083333	0	1
428	610100	61	2013	1	0	11.86	11.83	0	12.5	2.9000001	0	57	1.083333	0	1
428	610200	61	2013	1	0	17.81	16.53667	0	12.5	2.9000001	0	53	2.5	0	1
428	610300	61	2013	1	0	12.48	14.49667	0	12.5	2.9000001	0	56	5.416667	0	1
428	610400	61	2013	1	0	18.22	18.22	0	12.5	2.9000001	0	53	.4166667	0	1
428	610500	61	2013	1	0	16.92	16.92	0	12.5	2.9000001	0	51	.4166667	0	1
428	610600	61	2013	1	0	6.54	9.346667	0	12.5	2.9000001	0	57	2.166667	0	1
428	610700	61	2013	1	0	16.85	16.85	1	12.5	2.9000001	0	55	0	0	1
428	610800	61	2013	1	0	6.62	11.20667	0	12.5	2.9000001	0	50	2	0	1
428	610900	61	2013	1	0	21.66	21.66	0	12.5	2.9000001	0	50	.4166667	0	1
428	611000	61	2013	1	0	20.69	15.28428	0	12.5	2.9000001	0	53	6.083333	0	1
429	610100	61	2014	1	0	9.9	11.18667	0	11	2.9000001	0	58	2.083333	0	1
429	610200	61	2014	1	0	10.5	15.0275	0	11	2.9000001	0	54	3.5	0	1
429	610300	61	2014	1	0	10.8	10.8	0	11	2.9000001	0	51	.5833333	0	1
429	610400	61	2014	1	0	10.9	14.56	0	11	2.9000001	0	54	1.416667	0	1
429	610500	61	2014	1	0	10.5	13.71	0	11	2.9000001	0	52	1.416667	0	1
429	610600	61	2014	1	0	6.2	8.56	0	11	2.9000001	0	58	3.166667	0	1
429	610700	61	2014	1	0	11.6	14.225	0	11	2.9000001	0	56	1	0	1
429	610800	61	2014	1	0	9	10.655	0	11	2.9000001	0	51	3	0	1
429	610900	61	2014	1	0	11.7	16.68	0	11	2.9000001	0	51	1.416667	0	1
429	611000	61	2014	1	0	11	14.74875	0	11	2.9000001	0	54	7.083333	0	1
430	610100	61	2003	0	0	12.099998	12.1	0	10	13.5	1	49	1.5	1	1
430	610200	61	2003	0	0	11.5	11.5	0	10	2.9000001	0	47	.4166667	0	1
430	610300	61	2003	0	0	12.599998	12.6	0	10	12	1	47	.5	0	1
430	610400	61	2003	0	0	11.900002	11.9	0	10	11.25	1	48	1	0	1
430	610500	61	2003	0	0	8.1999969	8.199997	0	10	10	1	49	.5	0	1
430	610600	61	2003	0	0	13.900002	13.9	0	10	11	1	47	2.25	0	1
430	610700	61	2003	0	0	9.0999985	9.099998	1	10	9.5	1	46	.25	0	1
430	610800	61	2003	0	0	14.300003	14.3	0	10	16	1	49	2.416667	0	1
430	610900	61	2003	0	1	8.3000031	8.300003	0	10	10	1	51	1.333333	0	1
430	611000	61	2003	0	0	9.3000031	9.300003	0	10	2.9000001	0	47	1.416667	0	1
431	610100	61	2004	0	0	13.5	12.8	0	10.5	13.5	1	50	2.5	1	1
431	610200	61	2004	0	1	12.400002	11.95	0	10.5	11.5	1	48	1.416667	0	1
431	610300	61	2004	0	0	14.5	13.55	0	10.5	12	1	48	1.5	0	1
431	610400	61	2004	0	0	13.099998	12.5	0	10.5	12	1	49	2	0	1
431	610500	61	2004	0	0	11.199997	9.699997	0	10.5	10	1	50	1.5	0	1
431	610600	61	2004	0	0	16.800003	15.35	0	10.5	11	1	48	3.25	0	1
431	610700	61	2004	0	0	10.900002	10	0	10.5	10	1	47	1.25	0	1
431	610800	61	2004	0	0	17.5	15.9	0	10.5	16	1	50	3.416667	0	1
431	610900	61	2004	0	0	9.4000015	9.400002	0	10.5	9	1	51	.5833333	0	1
431	611000	61	2004	0	1	9.4000015	9.350002	0	10.5	10	1	48	2.416667	0	1
432	610100	61	2005	0	1	13.099998	12.9	0	11	13	1	51	3.5	1	1
432	610200	61	2005	0	0	12.699997	12.7	0	11	12	1	45	.9166667	0	1
432	610300	61	2005	0	1	13.199997	13.43333	0	11	13	1	49	2.5	0	1
432	610400	61	2005	0	1	12.599998	12.53333	0	11	13	1	50	3	0	1
432	610500	61	2005	0	0	11.699997	10.36666	0	11	11	1	51	2.5	0	1
432	610600	61	2005	0	0	15.900002	15.53334	0	11	12	1	49	4.25	0	1
432	610700	61	2005	0	0	10.599998	10.2	0	11	10	1	48	2.25	0	1
432	610800	61	2005	0	0	18.099998	16.63333	0	11	16	1	51	4.416667	0	1
432	610900	61	2005	0	0	9.5999985	9.5	0	11	9.5	1	52	1.583333	0	1
432	611000	61	2005	0	0	9.5999985	9.599998	1	11	10	1	45	0	0	1
433	610100	61	2006	0	0	13	13	1	11	13	1	53	0	0	1
433	610200	61	2006	0	0	15	13.85	0	11	15	1	46	1.916667	0	1
433	610300	61	2006	0	0	13	13	1	11	12	1	52	.0833333	0	1
433	610400	61	2006	0	0	12.6	12.6	0	11	12.5	1	50	.8333333	0	1
433	610500	61	2006	0	0	12	10.775	0	11	12	1	52	3.5	0	1
433	610600	61	2006	0	0	16.200001	16.2	0	11	11.5	1	49	.8333333	0	1
433	610700	61	2006	0	0	10.8	10.8	0	11	10.5	1	46	.9166667	0	1
433	610800	61	2006	0	0	17	17	1	11	18	1	51	.25	1	1
433	610900	61	2006	0	0	10.3	9.766666	0	11	10	1	53	2.583333	0	1
433	611000	61	2006	0	1	10.5	10.05	0	11	10	1	46	1	0	1
434	610100	61	2007	0	0	14.699997	13.85	0	11.05	13	1	54	1	0	1
434	610200	61	2007	0	0	15.300003	14.33333	0	11.05	14.7	1	47	2.916667	0	1
434	610300	61	2007	0	0	14.699997	13.85	0	11.05	13	1	53	1.083333	0	1
434	610400	61	2007	0	1	13	12.8	0	11.05	12.5	1	51	1.833333	0	1
434	610500	61	2007	0	0	12.800003	11.18	0	11.05	12	1	53	4.5	0	1
434	610600	61	2007	0	0	14.599998	15.4	0	11.05	12.05	1	50	1.833333	0	1
434	610700	61	2007	0	1	12.699997	11.75	0	11.05	11.05	1	47	1.916667	0	1
434	610800	61	2007	0	1	20.099998	18.55	0	11.05	20	1	52	1.25	1	1
434	610900	61	2007	0	1	12.400002	10.425	0	11.05	10	1	54	3.583333	0	1
434	611000	61	2007	0	0	12.199997	12.2	1	11.05	11	1	44	.0833333	0	1
435	610100	61	2008	0	0	15.599998	14.43333	0	12	13.5	1	55	2	0	1
435	610200	61	2008	0	0	17.099998	15.025	0	12	13	1	48	3.916667	0	1
435	610300	61	2008	0	0	15.5	15.5	0	12	14	1	48	.4166667	0	1
435	610400	61	2008	0	0	16	16	0	12	12.5	1	46	.4166667	0	1
435	610500	61	2008	0	0	15.199997	15.2	0	12	13	1	46	.4166667	0	1
435	610600	61	2008	0	0	15.699997	15.5	0	12	12	1	51	2.833333	0	1
435	610700	61	2008	0	0	12.5	12.5	0	12	12.5	1	50	.5	0	1
435	610800	61	2008	0	0	23	23	0	12	16	1	45	.4166667	0	1
435	610900	61	2008	0	0	15.099998	15.1	0	12	12	1	42	.4166667	1	1
435	611000	61	2008	0	0	15.199997	13.7	0	12	12	1	45	1.083333	0	1
436	610100	61	2009	0	0	14.5	14.45	0	13	13.8	1	56	3	0	1
436	610200	61	2009	0	0	15.199997	15.06	0	13	13.5	1	49	4.916667	0	1
436	610300	61	2009	0	0	15	15.25	0	13	14	1	49	1.416667	0	1
436	610400	61	2009	0	0	14.199997	15.1	0	13	14	1	47	1.416667	0	1
436	610500	61	2009	0	0	14.300003	14.75	0	13	14	1	47	1.416667	0	1
436	610600	61	2009	0	0	12.199997	14.675	0	13	13	1	52	3.833333	0	1
436	610700	61	2009	0	0	14.5	13.5	0	13	13	1	51	1.5	0	1
436	610800	61	2009	0	0	13.300003	18.15	0	13	18	1	46	1.416667	0	1
436	610900	61	2009	0	0	15	15.05	0	13	13	1	43	1.416667	1	1
436	611000	61	2009	0	0	14.099998	13.83333	0	13	13	1	46	2.083333	0	1
437	610100	61	2010	0	0	14.5	14.46	0	13	13.8	1	57	4	0	1
437	610200	61	2010	0	1	15.599998	15.15	0	13	13.5	1	50	5.916667	0	1
437	610300	61	2010	0	0	14.400002	14.96667	0	13	14.5	1	50	2.416667	0	1
437	610400	61	2010	0	1	14.5	14.9	0	13	14.05	1	48	2.416667	0	1
437	610500	61	2010	0	0	15	14.83333	0	13	15.05	1	48	2.416667	0	1
437	610600	61	2010	0	0	13.599998	14.46	0	13	13	1	53	4.833333	0	1
437	610700	61	2010	0	0	15.099998	14.03333	0	13	13	1	52	2.5	0	1
437	610800	61	2010	0	1	18.300003	18.2	0	13	15	1	47	2.416667	0	1
437	610900	61	2010	0	0	15	15.03333	0	13	13.5	1	44	2.416667	1	1
437	611000	61	2010	0	0	14.900002	14.1	0	13	14	1	47	3.083333	0	1
438	610100	61	2011	0	0	13.800003	14.35	0	12	14	1	58	5	0	1
438	610200	61	2011	0	0	16	16	0	12	15	1	47	.5	0	1
438	610300	61	2011	0	0	14.5	14.85	0	12	14	1	51	3.416667	0	1
438	610400	61	2011	0	0	14.199997	14.2	0	12	13.5	1	51	.5	0	1
438	610500	61	2011	0	0	15	14.875	0	12	14.55	1	49	3.416667	0	1
438	610600	61	2011	0	0	11	11	0	12	13	1	53	.5	0	1
438	610700	61	2011	0	0	15.5	14.4	0	12	14	1	53	3.5	0	1
438	610800	61	2011	0	0	15	15	1	12	14	1	47	0	0	1
438	610900	61	2011	0	1	15.5	15.15	0	12	13.05	1	45	3.416667	1	1
438	611000	61	2011	0	0	15.099998	14.3	0	12	13.5	1	48	4.083333	0	1
439	610100	61	2012	0	0	11.8	11.8	0	13	13	1	56	.4166667	0	1
439	610200	61	2012	0	1	15.8	15.9	0	13	14.5	1	48	1.5	0	1
439	610300	61	2012	0	0	15.1	15.1	0	13	14.05	1	49	.5833333	0	1
439	610400	61	2012	0	1	14.5	14.35	0	13	13.5	1	52	1.5	0	1
439	610500	61	2012	0	1	14.5	14.8	0	13	14	1	50	4.416667	0	1
439	610600	61	2012	0	0	10.5	10.75	0	13	13	1	54	1.5	0	1
439	610700	61	2012	0	1	15.2	14.56	0	13	13	1	54	4.5	0	1
439	610800	61	2012	0	0	12	13.5	0	13	13	1	48	1	0	1
439	610900	61	2012	0	1	15.2	15.2	0	13	13.55	1	49	.5833333	0	1
439	611000	61	2012	0	0	14.8	14.38333	0	13	13.5	1	49	5.083333	0	1
440	610100	61	2013	0	0	11.86	11.83	0	12.5	2.9000001	0	57	1.416667	0	1
440	610200	61	2013	0	0	17.81	17.81	1	12.5	2.9000001	0	53	.3333333	0	1
440	610300	61	2013	0	1	12.48	13.79	0	12.5	2.9000001	0	50	1.583333	0	1
440	610400	61	2013	0	0	18.22	18.22	0	12.5	2.9000001	0	45	.4166667	0	1
440	610500	61	2013	0	0	16.92	16.92	0	12.5	2.9000001	0	47	.4166667	0	1
440	610600	61	2013	0	0	6.54	9.346667	0	12.5	2.9000001	0	55	2.5	0	1
440	610700	61	2013	0	0	16.85	16.85	1	12.5	2.9000001	0	50	0	0	1
440	610800	61	2013	0	0	6.62	11.20667	0	12.5	2.9000001	0	49	2	0	1
440	610900	61	2013	0	0	21.66	21.66	0	12.5	2.9000001	0	48	.4166667	0	1
440	611000	61	2013	0	0	20.69	20.69	0	12.5	2.9000001	0	52	.4166667	0	1
441	610100	61	2014	0	0	9.9	11.18667	0	11	2.9000001	0	58	2.416667	0	1
441	610200	61	2014	0	0	10.5	14.155	0	11	2.9000001	0	54	1.333333	0	1
441	610300	61	2014	0	0	10.8	10.8	0	11	2.9000001	0	50	.5833333	0	1
441	610400	61	2014	0	0	10.9	14.56	0	11	2.9000001	0	46	1.416667	0	1
441	610500	61	2014	0	0	10.5	13.71	0	11	2.9000001	0	48	1.416667	0	1
441	610600	61	2014	0	0	6.2	8.56	0	11	2.9000001	0	56	3.5	0	1
441	610700	61	2014	0	0	11.6	14.225	0	11	2.9000001	0	51	1	0	1
441	610800	61	2014	0	0	9	10.655	0	11	2.9000001	0	50	3	0	1
441	610900	61	2014	0	0	11.7	16.68	0	11	2.9000001	0	49	1.416667	0	1
441	611000	61	2014	0	0	11	15.845	0	11	2.9000001	0	53	1.416667	0	1
442	620100	62	2003	1	0	10.800003	10.8	0	9	10	1	58	3.75	0	1
442	620200	62	2003	1	0	11.900002	11.9	0	9	2.9000001	0	52	3.166667	0	1
442	620300	62	2003	1	0	15.099998	15.1	0	9	12.8	1	50	2.416667	0	1
442	620400	62	2003	1	0	11.300003	11.3	0	9	10	1	49	1.916667	0	1
442	620500	62	2003	1	0	10.5	10.5	0	9	9.5	1	50	1.916667	0	1
442	620600	62	2003	1	0	11.800003	11.8	0	9	2.9000001	0	49	2.25	0	1
442	620700	62	2003	1	1	10.199997	10.2	0	9	10.2	1	47	1.916667	0	1
442	620800	62	2003	1	0	10.900002	10.9	0	9	2.9000001	0	50	2.083333	0	1
442	620900	62	2003	1	0	10.300003	10.3	0	9	10.05	1	55	1.083333	0	1
442	621000	62	2003	1	0	10.400002	10.4	0	9	10.5	1	49	1.916667	0	1
442	621100	62	2003	1	0	9.6999969	9.699997	1	9	2.9000001	0	46	0	0	1
442	621200	62	2003	1	0	10.699997	10.7	0	9	2.9000001	0	46	3.416667	0	1
442	622900	62	2003	1	0	9.1999969	9.199997	0	9	10	1	45	.4166667	0	1
442	623000	62	2003	1	0	9.8000031	9.800003	0	9	10	1	47	.5833333	0	1
443	620100	62	2004	1	1	11.400002	11.1	0	9.5	11.05	1	59	4.75	0	1
443	620200	62	2004	1	0	17.699997	14.8	0	9.5	12.5	1	53	4.166667	0	1
443	620300	62	2004	1	1	18.199997	16.65	0	9.5	12.5	1	51	3.416667	0	1
443	620400	62	2004	1	0	13.099998	12.2	0	9.5	10	1	50	2.916667	0	1
443	620500	62	2004	1	1	11.5	11	0	9.5	10	1	51	2.916667	0	1
443	620600	62	2004	1	0	12.099998	11.95	0	9.5	10	1	50	3.25	0	1
443	620700	62	2004	1	0	12	12	1	9.5	2.9000001	0	50	.0833333	0	1
443	620800	62	2004	1	0	12.599998	11.75	0	9.5	11	1	51	3.083333	0	1
443	620900	62	2004	1	0	11.5	10.9	0	9.5	8.0500002	1	56	2.083333	0	1
443	621000	62	2004	1	0	12.199997	12.2	1	9.5	11.26	1	49	.0833333	0	1
443	621100	62	2004	1	0	9	9.349998	0	9.5	2.9000001	0	47	1	0	1
443	621200	62	2004	1	0	12.099998	11.4	0	9.5	2.9000001	0	47	4.416667	0	1
443	622900	62	2004	1	0	10.599998	9.899998	0	9.5	10	1	46	1.416667	0	1
443	623000	62	2004	1	0	11.300003	10.55	0	9.5	11	1	48	1.583333	0	1
444	620100	62	2005	1	0	12	12	0	10	11.05	1	49	.6666667	0	1
444	620200	62	2005	1	0	16	15.2	0	10	14.05	1	54	5.166667	0	1
444	620300	62	2005	1	0	16	16	1	10	11	1	49	.25	0	1
444	620400	62	2005	1	0	12.900002	12.9	0	10	10	1	50	.5	0	1
444	620500	62	2005	1	0	12.5	12.5	0	10	10	1	50	.5	0	1
444	620600	62	2005	1	0	12.300003	12.06667	0	10	11	1	51	4.25	0	1
444	620700	62	2005	1	0	11.199997	11.6	0	10	2.9000001	0	51	1.083333	0	1
444	620800	62	2005	1	1	12.699997	12.7	0	10	12	1	48	.8333333	0	1
444	620900	62	2005	1	0	12.599998	12.6	0	10	10	1	49	.5833333	0	1
444	621000	62	2005	1	0	12.400002	12.3	0	10	2.9000001	0	50	1.083333	0	1
444	621100	62	2005	1	0	8.8000031	9.166667	0	10	8.1999998	1	48	2	0	1
444	621200	62	2005	1	0	12.5	11.76667	0	10	10.05	1	48	5.416667	0	1
444	622900	62	2005	1	1	10.5	10.1	0	10	2.9000001	0	47	2.416667	0	1
444	623000	62	2005	1	0	11.5	10.86667	0	10	11.5	1	49	2.583333	0	1
445	620100	62	2006	1	0	12	12	0	10.05	12	1	50	1.666667	0	1
445	620200	62	2006	1	0	15	15.15	0	10.05	20	1	55	6.166667	0	1
445	620300	62	2006	1	0	18.200001	17.1	0	10.05	13.5	1	50	1.25	0	1
445	620400	62	2006	1	0	12.5	12.5	1	10.05	12	1	52	.3333333	0	1
445	620500	62	2006	1	1	10.7	11.6	0	10.05	10.05	1	51	1.5	0	1
445	620600	62	2006	1	0	12.5	12.175	0	10.05	11	1	52	5.25	0	1
445	620700	62	2006	1	0	12	11.73333	0	10.05	12	1	52	2.083333	0	1
445	620800	62	2006	1	0	12.1	12.1	1	10.05	11	1	44	.25	1	1
445	620900	62	2006	1	0	13.1	12.85	0	10.05	14	1	50	1.583333	0	1
445	621000	62	2006	1	0	12.1	12.23333	0	10.05	12.1	1	51	2.083333	0	1
445	621100	62	2006	1	0	9.6999998	9.3	0	10.05	10	1	49	3	0	1
445	621200	62	2006	1	0	12.6	12.6	1	10.05	11.05	1	53	.25	0	1
445	622900	62	2006	1	0	10.7	10.7	1	10.05	11	1	49	.3333333	0	1
445	623000	62	2006	1	0	11	10.9	0	10.05	12	1	50	3.583333	0	1
446	620100	62	2007	1	0	12.5	12.16667	0	10.05	12	1	51	2.666667	0	1
446	620200	62	2007	1	0	17.800003	15.68	0	10.05	20.4	1	56	7.166667	0	1
446	620300	62	2007	1	0	16.169998	16.79	0	10.05	13.5	1	51	2.25	0	1
446	620400	62	2007	1	0	12.699997	12.6	0	10.05	12	1	53	1.333333	0	1
446	620500	62	2007	1	0	11.800003	11.8	1	10.05	11	1	46	.0833333	0	1
446	620600	62	2007	1	0	12	12.14	0	10.05	11.5	1	53	6.25	0	1
446	620700	62	2007	1	0	11.5	11.675	0	10.05	11.5	1	53	3.083333	0	1
446	620800	62	2007	1	0	12.5	12.3	0	10.05	11	1	45	1.25	1	1
446	620900	62	2007	1	1	12.800003	12.83333	0	10.05	12	1	51	2.583333	0	1
446	621000	62	2007	1	1	13.300003	12.5	0	10.05	12	1	52	3.083333	0	1
446	621100	62	2007	1	0	15.730003	10.586	0	10.05	10	1	50	4	0	1
446	621200	62	2007	1	0	12.699997	12.65	0	10.05	13	1	54	1.25	0	1
446	622900	62	2007	1	0	11.400002	11.05	0	10.05	11	1	50	1.333333	0	1
446	623000	62	2007	1	0	12.099998	11.14	0	10.05	11.5	1	51	4.583333	0	1
447	620100	62	2008	1	0	11.505676	11.50568	1	11	12.05	1	55	0	0	1
447	620200	62	2008	1	0	8.8833923	8.883392	0	11	20	1	48	.4166667	0	0
447	620300	62	2008	1	0	6.1598434	6.159843	0	11	13.5	1	54	.4166667	0	1
447	620400	62	2008	1	0	12.287651	12.28765	0	11	12.8	1	47	.4166667	0	1
447	620500	62	2008	1	0	10.989944	10.98994	0	11	12	1	54	.4166667	0	1
447	620600	62	2008	1	0	11.042763	11.04276	1	11	12	1	52	.1666667	0	1
447	620700	62	2008	1	0	11.290237	11.29024	1	11	11.5	1	47	.1666667	0	1
447	620800	62	2008	1	1	12.199974	12.26666	0	11	11.5	1	46	2.25	1	1
447	620900	62	2008	1	0	12.590858	12.59086	0	11	12.5	1	52	.4166667	0	1
447	621000	62	2008	1	0	14.270859	14.27086	0	11	12	1	46	.4166667	0	1
447	621100	62	2008	1	0	9.3474045	9.347404	0	11	10.05	1	49	.4166667	0	1
447	621200	62	2008	1	0	8	11.1	0	11	13	1	55	2.25	0	1
447	622900	62	2008	1	0	13.578445	11.89282	0	11	12	1	51	2.333333	0	1
447	623000	62	2008	1	0	11.023048	11.12051	0	11	12	1	52	5.583333	0	1
448	620100	62	2009	1	0	10.755348	11.13051	0	10	10.5	1	56	1	0	1
448	620200	62	2009	1	0	9.9570541	9.420223	0	10	12.5	1	49	1.416667	0	0
448	620300	62	2009	1	0	14.176491	10.16817	0	10	11	1	55	1.416667	0	1
448	620400	62	2009	1	0	11.108139	11.6979	0	10	11	1	48	1.416667	0	1
448	620500	62	2009	1	0	10.400002	10.69497	0	10	10	1	55	1.416667	0	1
448	620600	62	2009	1	0	9.3725433	10.20765	0	10	9	1	53	1.166667	0	1
448	620700	62	2009	1	0	11.452866	11.37155	0	10	11.5	1	48	1.166667	0	1
448	620800	62	2009	1	0	10.788994	10.78899	0	10	11	1	47	.75	0	1
448	620900	62	2009	1	0	14.708305	13.64958	0	10	12	1	53	1.416667	0	1
448	621000	62	2009	1	0	14.599998	14.43543	0	10	15	1	47	1.416667	0	1
448	621100	62	2009	1	0	10.31842	9.832912	0	10	11	1	50	1.416667	0	1
448	621200	62	2009	1	0	8.9499969	8.949997	0	10	12	1	52	.4166667	0	1
448	622900	62	2009	1	0	10.007515	10.00751	0	10	10	1	46	.4166667	0	1
448	623000	62	2009	1	0	12.540504	11.32337	0	10	11.5	1	53	6.583333	0	1
449	620100	62	2010	1	0	12.800003	11.68701	0	10.05	11	1	57	2	0	1
449	620200	62	2010	1	0	17.5	12.11348	0	10.05	12.5	1	50	2.416667	0	0
449	620300	62	2010	1	0	11.300003	10.54545	0	10.05	18	1	56	2.416667	0	1
449	620400	62	2010	1	0	13.900002	13.9	0	10.05	10.05	1	54	.5	0	1
449	620500	62	2010	1	0	11.5	10.96332	0	10.05	11	1	56	2.416667	0	1
449	620600	62	2010	1	0	13.5	13.5	0	10.05	9	1	48	.5	0	1
449	620700	62	2010	1	0	11.5	11.41437	0	10.05	11.5	1	49	2.166667	0	1
449	620800	62	2010	1	0	14.5	12.6445	0	10.05	11	1	48	1.75	0	1
449	620900	62	2010	1	1	17.5	14.93305	0	10.05	12	1	54	2.416667	0	1
449	621000	62	2010	1	0	15.800003	14.89029	0	10.05	15	1	48	2.416667	0	1
449	621100	62	2010	1	0	11.5	10.38861	0	10.05	10.05	1	51	2.416667	0	1
449	621200	62	2010	1	0	11.800003	10.375	0	10.05	10	1	53	1.416667	0	1
449	622900	62	2010	1	0	11.099998	10.55376	0	10.05	10	1	47	1.416667	0	1
449	623000	62	2010	1	0	13.199997	11.55794	0	10.05	13	1	54	7.583333	0	1
450	620100	62	2011	1	0	15	12.51526	0	12	14.05	1	58	3	0	1
450	620200	62	2011	1	0	17.400002	17.4	1	12	25	1	50	0	0	1
450	620300	62	2011	1	0	15.699997	11.83408	0	12	15	1	57	3.416667	0	1
450	620400	62	2011	1	0	13.599998	13.75	0	12	12.05	1	55	1.5	0	1
450	620500	62	2011	1	1	12	11.22249	0	12	12	1	57	3.416667	0	1
450	620600	62	2011	1	0	13.099998	13.3	0	12	13	1	49	1.5	0	1
450	620700	62	2011	1	0	13.199997	11.86077	0	12	13	1	50	3.166667	0	1
450	620800	62	2011	1	0	14	13.09633	0	12	14	1	49	2.75	0	1
450	620900	62	2011	1	0	15.5	15.5	1	12	16	1	51	0	0	0
450	621000	62	2011	1	0	16.800003	15.36772	0	12	16	1	49	3.416667	0	1
450	621100	62	2011	1	0	12.699997	10.96646	0	12	13	1	52	3.416667	0	1
450	621200	62	2011	1	0	12.5	11.08333	0	12	13.05	1	54	2.416667	0	1
450	622900	62	2011	1	0	13.099998	11.4025	0	12	13	1	48	2.416667	0	1
450	623000	62	2011	1	0	10.900002	11.48484	0	12	15	1	55	8.583333	0	1
451	620100	62	2012	1	0	11.3	12.27221	0	12.05	15.05	1	59	4	0	1
451	620200	62	2012	1	0	16.4	16.9	0	12.05	24	1	51	1	0	1
451	620300	62	2012	1	0	16.54	16.54	0	12.05	2.9000001	0	50	.8333333	0	1
451	620400	62	2012	1	0	14.68	14.68	0	12.05	13	1	50	.8333333	0	1
451	620500	62	2012	1	0	13.2	13.2	0	12.05	13	1	50	.9166667	0	1
451	620600	62	2012	1	0	15.1	13.9	0	12.05	14	1	50	2.5	0	1
451	620700	62	2012	1	0	12.2	11.92862	0	12.05	13	1	51	4.166667	0	1
451	620800	62	2012	1	0	13.8	13.8	0	12.05	14	1	55	.9166667	0	1
451	620900	62	2012	1	0	16.1	15.8	0	12.05	16	1	52	1	0	0
451	621000	62	2012	1	0	15.9	15.9	1	12.05	16	1	51	.3333333	1	1
451	621100	62	2012	1	0	12.7	11.31316	0	12.05	2.9000001	0	53	4.416667	0	1
451	621200	62	2012	1	1	12.8	11.5125	0	12.05	13.05	1	55	3.416667	0	1
451	622900	62	2012	1	1	14.8	12.25188	0	12.05	13.05	1	49	3.416667	0	1
451	623000	62	2012	1	0	13	13	0	12.05	15	1	49	.8333333	1	1
452	620100	62	2013	1	0	13.59	13.59	0	12	2.9000001	0	52	.75	0	1
452	620200	62	2013	1	0	-15.95	5.950001	0	12	2.9000001	0	52	2	0	1
452	620300	62	2013	1	0	3.55	10.045	0	12	2.9000001	0	51	1.833333	0	1
452	620400	62	2013	1	0	6.81	10.745	0	12	2.9000001	0	51	1.833333	0	1
452	620500	62	2013	1	1	10.04	11.62	0	12	2.9000001	0	51	1.916667	0	1
452	620600	62	2013	1	0	11.61	13.3275	0	12	2.9000001	0	51	3.5	0	1
452	620700	62	2013	1	0	15.09	12.45552	0	12	2.9000001	0	52	5.166667	0	1
452	620800	62	2013	1	0	5.11	9.455	0	12	2.9000001	0	56	1.916667	0	1
452	620900	62	2013	1	0	11.73	14.44333	0	12	2.9000001	0	53	2	0	0
452	621000	62	2013	1	0	14.36	15.13	0	12	2.9000001	0	52	1.333333	1	1
452	621100	62	2013	1	0	12.97	11.5893	0	12	2.9000001	0	54	5.416667	0	1
452	621200	62	2013	1	0	10.41	10.41	1	12	2.9000001	0	47	.25	1	1
452	622900	62	2013	1	0	14.5	14.5	0	12	2.9000001	0	51	.9166667	0	1
